path,blood_id
/home/cci/pigeon/datasets/crops/678434_0.jpg,1999-6557954
/home/cci/pigeon/datasets/crops/405756_0.jpg,B94-3043138
/home/cci/pigeon/datasets/crops/335496_0.jpg,2014-15-246126
/home/cci/pigeon/datasets/crops/201133_0.jpg,11-09-280702
/home/cci/pigeon/datasets/crops/664087_0.jpg,2017-01-0687029
/home/cci/pigeon/datasets/crops/213620_0.jpg,2008-10-268104
/home/cci/pigeon/datasets/crops/162969_0.jpg,08-09-592896
/home/cci/pigeon/datasets/crops/221560_0.jpg,09-01-917015
/home/cci/pigeon/datasets/crops/314111_0.jpg,18-09-0516171
/home/cci/pigeon/datasets/crops/454909_0.jpg,B2000-5153904904
/home/cci/pigeon/datasets/crops/619634_0.jpg,N08-7107591
/home/cci/pigeon/datasets/crops/475628_0.jpg,B08-4270288
/home/cci/pigeon/datasets/crops/22268_0.jpg,2015-10-0170682
/home/cci/pigeon/datasets/crops/313747_0.jpg,B2004-4417759
/home/cci/pigeon/datasets/crops/415432_0.jpg,N03-4772307
/home/cci/pigeon/datasets/crops/125599_0.jpg,B2004-6467255
/home/cci/pigeon/datasets/crops/674846_0.jpg,BLG2011-6119032
/home/cci/pigeon/datasets/crops/363143_0.jpg,B09-6326213
/home/cci/pigeon/datasets/crops/197238_0.jpg,07-10-010315
/home/cci/pigeon/datasets/crops/635266_0.jpg,B07-6403712
/home/cci/pigeon/datasets/crops/143839_0.jpg,N97-1288163
/home/cci/pigeon/datasets/crops/333051_0.jpg,2015-0100130
/home/cci/pigeon/datasets/crops/130801_0.jpg,N00-4278193
/home/cci/pigeon/datasets/crops/111869_0.jpg,1998-1279132
/home/cci/pigeon/datasets/crops/587769_0.jpg,N98-5845612
/home/cci/pigeon/datasets/crops/213355_0.jpg,2012-01-559692
/home/cci/pigeon/datasets/crops/406246_0.jpg,B08-3008202
/home/cci/pigeon/datasets/crops/162218_0.jpg,B08-4356967
/home/cci/pigeon/datasets/crops/502652_0.jpg,B08-4281576
/home/cci/pigeon/datasets/crops/617491_0.jpg,13-03-889045
/home/cci/pigeon/datasets/crops/476080_0.jpg,BLG2009-3095085
/home/cci/pigeon/datasets/crops/395494_0.jpg,B07-5083846
/home/cci/pigeon/datasets/crops/196102_0.jpg,06-15-091198
/home/cci/pigeon/datasets/crops/55669_0.jpg,B07-4093071
/home/cci/pigeon/datasets/crops/365058_0.jpg,N2002-1921134
/home/cci/pigeon/datasets/crops/366093_0.jpg,11-01-243442
/home/cci/pigeon/datasets/crops/549648_0.jpg,D01769-10-1257
/home/cci/pigeon/datasets/crops/402584_0.jpg,2013-08-018162
/home/cci/pigeon/datasets/crops/98287_0.jpg,N06-5608211
/home/cci/pigeon/datasets/crops/408522_0.jpg,2006-08-022000
/home/cci/pigeon/datasets/crops/41174_0.jpg,N04-2211129
/home/cci/pigeon/datasets/crops/250726_0.jpg,1999-15-184969
/home/cci/pigeon/datasets/crops/77677_0.jpg,N93-4053083
/home/cci/pigeon/datasets/crops/677315_0.jpg,2018-04-0109142
/home/cci/pigeon/datasets/crops/335917_0.jpg,2015-01-3213
/home/cci/pigeon/datasets/crops/417972_0.jpg,B87-6337253
/home/cci/pigeon/datasets/crops/555032_0.jpg,B10-5043087
/home/cci/pigeon/datasets/crops/631707_0.jpg,1181-11-1132
/home/cci/pigeon/datasets/crops/479395_0.jpg,2014-08-173002
/home/cci/pigeon/datasets/crops/120692_0.jpg,B04-6430906
/home/cci/pigeon/datasets/crops/33681_0.jpg,D03-0184-01749
/home/cci/pigeon/datasets/crops/42644_0.jpg,99-02-169627
/home/cci/pigeon/datasets/crops/678687_0.jpg,BLG2012-6023320
/home/cci/pigeon/datasets/crops/522900_0.jpg,B04-4433034
/home/cci/pigeon/datasets/crops/154368_0.jpg,BLG97-6178214
/home/cci/pigeon/datasets/crops/393731_0.jpg,BLG96-2348663
/home/cci/pigeon/datasets/crops/543527_0.jpg,B00-6157837
/home/cci/pigeon/datasets/crops/331619_0.jpg,N05-5528635
/home/cci/pigeon/datasets/crops/514083_0.jpg,2014-15-184369
/home/cci/pigeon/datasets/crops/675981_0.jpg,B12-6055459
/home/cci/pigeon/datasets/crops/196544_0.jpg,B10-3062926
/home/cci/pigeon/datasets/crops/198996_0.jpg,B06-1125788
/home/cci/pigeon/datasets/crops/457909_0.jpg,B99-6375826
/home/cci/pigeon/datasets/crops/29530_0.jpg,N2011-2028520
/home/cci/pigeon/datasets/crops/159712_0.jpg,N04-0438466
/home/cci/pigeon/datasets/crops/432324_0.jpg,2015-05-0044533
/home/cci/pigeon/datasets/crops/679487_0.jpg,B00-6190647
/home/cci/pigeon/datasets/crops/200307_0.jpg,B08-6314574
/home/cci/pigeon/datasets/crops/269968_0.jpg,N97-2253104
/home/cci/pigeon/datasets/crops/382320_0.jpg,13-09-116760
/home/cci/pigeon/datasets/crops/318582_0.jpg,B05-6054228
/home/cci/pigeon/datasets/crops/157830_0.jpg,14-03-1280231
/home/cci/pigeon/datasets/crops/104745_0.jpg,1998-09-011270
/home/cci/pigeon/datasets/crops/593844_0.jpg,2017-01-0667022
/home/cci/pigeon/datasets/crops/109800_0.jpg,2002-18-000004
/home/cci/pigeon/datasets/crops/578956_0.jpg,N07-1052405
/home/cci/pigeon/datasets/crops/120900_0.jpg,09-12-151231
/home/cci/pigeon/datasets/crops/345019_0.jpg,2003-26-087032
/home/cci/pigeon/datasets/crops/655113_0.jpg,B13-6026564
/home/cci/pigeon/datasets/crops/561805_0.jpg,2008-15-201114
/home/cci/pigeon/datasets/crops/585951_0.jpg,B98-9147138
/home/cci/pigeon/datasets/crops/357845_0.jpg,B11-5056833
/home/cci/pigeon/datasets/crops/298435_0.jpg,2016-08-03005342016
/home/cci/pigeon/datasets/crops/512660_0.jpg,13-6067712013
/home/cci/pigeon/datasets/crops/628285_0.jpg,2016-15-107832
/home/cci/pigeon/datasets/crops/162845_0.jpg,B02-6477285
/home/cci/pigeon/datasets/crops/543912_0.jpg,B08-6231894
/home/cci/pigeon/datasets/crops/424665_0.jpg,2016-66-0005706
/home/cci/pigeon/datasets/crops/594184_0.jpg,B05-6037385
/home/cci/pigeon/datasets/crops/199601_0.jpg,B11-2076111
/home/cci/pigeon/datasets/crops/392458_0.jpg,N95-1784681
/home/cci/pigeon/datasets/crops/522426_0.jpg,N10-1655775
/home/cci/pigeon/datasets/crops/200348_0.jpg,B07-6147001
/home/cci/pigeon/datasets/crops/461050_0.jpg,N08-2048941
/home/cci/pigeon/datasets/crops/230778_0.jpg,2004-853260
/home/cci/pigeon/datasets/crops/544555_0.jpg,N99-4708289
/home/cci/pigeon/datasets/crops/308061_1.jpg,2002-01-470058
/home/cci/pigeon/datasets/crops/647360_0.jpg,2007-01-423340
/home/cci/pigeon/datasets/crops/439018_0.jpg,BLG06-4090200
/home/cci/pigeon/datasets/crops/453259_0.jpg,B90-4499042
/home/cci/pigeon/datasets/crops/275170_0.jpg,B95-3177174
/home/cci/pigeon/datasets/crops/604884_0.jpg,2008-03-006316
/home/cci/pigeon/datasets/crops/654296_0.jpg,B12-6023393
/home/cci/pigeon/datasets/crops/512916_0.jpg,B08-6338584
/home/cci/pigeon/datasets/crops/533538_0.jpg,2014-27-006851
/home/cci/pigeon/datasets/crops/625587_0.jpg,N2009-1186580
/home/cci/pigeon/datasets/crops/112792_0.jpg,B03-4196224
/home/cci/pigeon/datasets/crops/92269_0.jpg,B05-3182278
/home/cci/pigeon/datasets/crops/637503_0.jpg,D02098-06-500
/home/cci/pigeon/datasets/crops/677392_0.jpg,2013-30-439963
/home/cci/pigeon/datasets/crops/243804_0.jpg,12-26-066227
/home/cci/pigeon/datasets/crops/585536_0.jpg,BLG2008-6059329
/home/cci/pigeon/datasets/crops/524169_0.jpg,N05-1759008
/home/cci/pigeon/datasets/crops/71618_0.jpg,N08-1660055
/home/cci/pigeon/datasets/crops/571943_0.jpg,16-09-0485690
/home/cci/pigeon/datasets/crops/256675_0.jpg,2004-041336
/home/cci/pigeon/datasets/crops/668603_0.jpg,18-2015-0025767
/home/cci/pigeon/datasets/crops/639338_0.jpg,B2007-6364322
/home/cci/pigeon/datasets/crops/324985_0.jpg,B10-2137074
/home/cci/pigeon/datasets/crops/80596_0.jpg,B1998-5258978
/home/cci/pigeon/datasets/crops/360047_0.jpg,08-06-097777
/home/cci/pigeon/datasets/crops/120572_0.jpg,2010-08-011991
/home/cci/pigeon/datasets/crops/543666_0.jpg,10-17-312689
/home/cci/pigeon/datasets/crops/159545_1.jpg,2013-08-012345
/home/cci/pigeon/datasets/crops/31751_0.jpg,N96-9638356
/home/cci/pigeon/datasets/crops/135212_0.jpg,13-09-178550
/home/cci/pigeon/datasets/crops/642012_0.jpg,BLG2016-3138788
/home/cci/pigeon/datasets/crops/513468_0.jpg,14-03-1280275
/home/cci/pigeon/datasets/crops/644796_0.jpg,B14-6241318
/home/cci/pigeon/datasets/crops/683431_0.jpg,B12-3112015
/home/cci/pigeon/datasets/crops/624746_0.jpg,T2011-289189
/home/cci/pigeon/datasets/crops/642839_0.jpg,2009-01-836968
/home/cci/pigeon/datasets/crops/81479_0.jpg,B2000-6156118
/home/cci/pigeon/datasets/crops/656178_0.jpg,B08-6177647
/home/cci/pigeon/datasets/crops/249045_0.jpg,B06-4247115
/home/cci/pigeon/datasets/crops/619507_0.jpg,N09-1499901
/home/cci/pigeon/datasets/crops/591325_0.jpg,2000-2407152
/home/cci/pigeon/datasets/crops/650223_0.jpg,B12-6042459
/home/cci/pigeon/datasets/crops/379344_0.jpg,2004-196405
/home/cci/pigeon/datasets/crops/666838_0.jpg,B03-3193383
/home/cci/pigeon/datasets/crops/357375_0.jpg,B05-6038594
/home/cci/pigeon/datasets/crops/616210_0.jpg,N2009-1043552
/home/cci/pigeon/datasets/crops/36433_0.jpg,B86-6718103
/home/cci/pigeon/datasets/crops/309972_0.jpg,2007-182658
/home/cci/pigeon/datasets/crops/679106_0.jpg,B12-3050036
/home/cci/pigeon/datasets/crops/328455_0.jpg,2014-09-400820
/home/cci/pigeon/datasets/crops/621532_0.jpg,B04-6208297
/home/cci/pigeon/datasets/crops/386723_0.jpg,7024-02-750
/home/cci/pigeon/datasets/crops/526088_0.jpg,2012-08-031879
/home/cci/pigeon/datasets/crops/184981_0.jpg,B90-6088614
/home/cci/pigeon/datasets/crops/683776_0.jpg,D00-1055-636
/home/cci/pigeon/datasets/crops/652715_0.jpg,B11-5007170
/home/cci/pigeon/datasets/crops/247469_0.jpg,B12-6196386
/home/cci/pigeon/datasets/crops/553606_0.jpg,14-08-113782
/home/cci/pigeon/datasets/crops/280058_0.jpg,2007-15-051056
/home/cci/pigeon/datasets/crops/227867_0.jpg,2012-03-324162
/home/cci/pigeon/datasets/crops/667683_0.jpg,2018-03-0399053
/home/cci/pigeon/datasets/crops/247681_0.jpg,07-08-019857
/home/cci/pigeon/datasets/crops/295161_0.jpg,B96-6617935
/home/cci/pigeon/datasets/crops/626670_0.jpg,N05-1363681
/home/cci/pigeon/datasets/crops/391568_0.jpg,12-09-246867
/home/cci/pigeon/datasets/crops/530541_0.jpg,B05-3006705
/home/cci/pigeon/datasets/crops/309723_0.jpg,07-19-139995
/home/cci/pigeon/datasets/crops/358851_0.jpg,B86-6483070
/home/cci/pigeon/datasets/crops/476039_0.jpg,B01-6365158
/home/cci/pigeon/datasets/crops/584797_0.jpg,B2010-6204348
/home/cci/pigeon/datasets/crops/667265_0.jpg,BLG2001-2137150
/home/cci/pigeon/datasets/crops/357992_0.jpg,10-32-183110
/home/cci/pigeon/datasets/crops/585153_0.jpg,2009-06-144088
/home/cci/pigeon/datasets/crops/136962_0.jpg,N05-1844389
/home/cci/pigeon/datasets/crops/109905_0.jpg,B15-2015503
/home/cci/pigeon/datasets/crops/326709_0.jpg,17-02-0335878
/home/cci/pigeon/datasets/crops/99972_0.jpg,10-01-180689
/home/cci/pigeon/datasets/crops/150569_0.jpg,B85-6379890
/home/cci/pigeon/datasets/crops/11677_0.jpg,B98-014391102
/home/cci/pigeon/datasets/crops/673259_0.jpg,2013-01-568598
/home/cci/pigeon/datasets/crops/152166_0.jpg,BLG11-6091949
/home/cci/pigeon/datasets/crops/365669_0.jpg,11-01-243442
/home/cci/pigeon/datasets/crops/673729_0.jpg,2012-12-277083
/home/cci/pigeon/datasets/crops/273371_0.jpg,2013-12-26050413
/home/cci/pigeon/datasets/crops/318682_0.jpg,B01-6123187
/home/cci/pigeon/datasets/crops/134122_0.jpg,B08-3172944
/home/cci/pigeon/datasets/crops/275386_0.jpg,B02-6256073
/home/cci/pigeon/datasets/crops/170372_0.jpg,07-15-115977
/home/cci/pigeon/datasets/crops/680949_0.jpg,BLG2009-6268916
/home/cci/pigeon/datasets/crops/201738_0.jpg,1999-01-011145
/home/cci/pigeon/datasets/crops/344600_0.jpg,B00-2352690
/home/cci/pigeon/datasets/crops/313746_0.jpg,B2003-4135793
/home/cci/pigeon/datasets/crops/643049_0.jpg,B11-1033082
/home/cci/pigeon/datasets/crops/187454_0.jpg,N96-5100393
/home/cci/pigeon/datasets/crops/375284_0.jpg,2011-15-005895
/home/cci/pigeon/datasets/crops/161164_0.jpg,B00-6317344
/home/cci/pigeon/datasets/crops/394032_0.jpg,N94-9467866
/home/cci/pigeon/datasets/crops/210378_0.jpg,B10-3179303
/home/cci/pigeon/datasets/crops/540723_0.jpg,B12-6196107
/home/cci/pigeon/datasets/crops/619405_0.jpg,N94-1651476
/home/cci/pigeon/datasets/crops/647258_0.jpg,B13-6151390
/home/cci/pigeon/datasets/crops/446768_0.jpg,B13-4176484
/home/cci/pigeon/datasets/crops/384997_0.jpg,B07-6076351
/home/cci/pigeon/datasets/crops/222692_0.jpg,B07-6206394
/home/cci/pigeon/datasets/crops/599450_0.jpg,B09-6130779
/home/cci/pigeon/datasets/crops/169300_0.jpg,B07-6356002
/home/cci/pigeon/datasets/crops/683596_0.jpg,D2014-06126-608
/home/cci/pigeon/datasets/crops/482404_0.jpg,2010-15-056639
/home/cci/pigeon/datasets/crops/617864_0.jpg,2014-07-002997
/home/cci/pigeon/datasets/crops/589888_0.jpg,2016-11-0041121
/home/cci/pigeon/datasets/crops/674626_0.jpg,2011-01-575703
/home/cci/pigeon/datasets/crops/209665_0.jpg,N08-5821643
/home/cci/pigeon/datasets/crops/361875_0.jpg,2000-03-206279
/home/cci/pigeon/datasets/crops/281945_0.jpg,11-32-133891
/home/cci/pigeon/datasets/crops/251965_0.jpg,B98-6589920
/home/cci/pigeon/datasets/crops/648831_0.jpg,B16-3144289
/home/cci/pigeon/datasets/crops/601370_0.jpg,2009-22-780563
/home/cci/pigeon/datasets/crops/319142_0.jpg,BLG2010-9039394
/home/cci/pigeon/datasets/crops/141808_0.jpg,B06-5100731
/home/cci/pigeon/datasets/crops/616340_0.jpg,10-01-1031023
/home/cci/pigeon/datasets/crops/641977_0.jpg,D2010-01157-543
/home/cci/pigeon/datasets/crops/194451_0.jpg,2003-06-039883
/home/cci/pigeon/datasets/crops/662681_0.jpg,B98-6210561
/home/cci/pigeon/datasets/crops/90532_0.jpg,B99-2370482
/home/cci/pigeon/datasets/crops/439949_0.jpg,BLG07-2212210
/home/cci/pigeon/datasets/crops/606764_0.jpg,2008-11-223857
/home/cci/pigeon/datasets/crops/387076_0.jpg,2008-15-064762
/home/cci/pigeon/datasets/crops/494047_0.jpg,15-17-0171530
/home/cci/pigeon/datasets/crops/109646_1.jpg,2004-853260
/home/cci/pigeon/datasets/crops/650206_0.jpg,B06-5150874
/home/cci/pigeon/datasets/crops/427103_1.jpg,B12-4176407
/home/cci/pigeon/datasets/crops/36649_0.jpg,B03-6483327
/home/cci/pigeon/datasets/crops/132408_0.jpg,2010-06-041086
/home/cci/pigeon/datasets/crops/667996_1.jpg,2013-10-177287
/home/cci/pigeon/datasets/crops/503100_0.jpg,2015-01-1161809
/home/cci/pigeon/datasets/crops/204830_0.jpg,B01-2260813
/home/cci/pigeon/datasets/crops/644364_0.jpg,BLG2005-2204646
/home/cci/pigeon/datasets/crops/407480_0.jpg,2010-26-099878
/home/cci/pigeon/datasets/crops/657391_0.jpg,N2005-1359740
/home/cci/pigeon/datasets/crops/322546_0.jpg,B09-2230738
/home/cci/pigeon/datasets/crops/640121_0.jpg,N05-1804020
/home/cci/pigeon/datasets/crops/182048_0.jpg,N10-1082892
/home/cci/pigeon/datasets/crops/590481_0.jpg,2014-26-065828
/home/cci/pigeon/datasets/crops/622687_0.jpg,2005-08-081155
/home/cci/pigeon/datasets/crops/263521_0.jpg,2014-03-662208
/home/cci/pigeon/datasets/crops/90347_0.jpg,N05-1909290
/home/cci/pigeon/datasets/crops/113862_0.jpg,BLG2005-6378066
/home/cci/pigeon/datasets/crops/610196_0.jpg,2015-26-0673662
/home/cci/pigeon/datasets/crops/537277_0.jpg,14-19-312790
/home/cci/pigeon/datasets/crops/130212_0.jpg,B01-2137037
/home/cci/pigeon/datasets/crops/10163_0.jpg,N00-0077729
/home/cci/pigeon/datasets/crops/675158_0.jpg,2017-01-2005656
/home/cci/pigeon/datasets/crops/671077_0.jpg,2017-17-0011519
/home/cci/pigeon/datasets/crops/320026_0.jpg,06-08-193799
/home/cci/pigeon/datasets/crops/162987_0.jpg,B98-4276230
/home/cci/pigeon/datasets/crops/381001_0.jpg,BLG2000-4317119
/home/cci/pigeon/datasets/crops/430295_0.jpg,B99-4066520
/home/cci/pigeon/datasets/crops/555640_0.jpg,B09-6080678
/home/cci/pigeon/datasets/crops/32867_0.jpg,B84-5318779
/home/cci/pigeon/datasets/crops/654556_0.jpg,B08-6337068
/home/cci/pigeon/datasets/crops/381399_0.jpg,B94-2499862
/home/cci/pigeon/datasets/crops/627628_0.jpg,B03-6063057
/home/cci/pigeon/datasets/crops/585083_0.jpg,BLG97-329084199
/home/cci/pigeon/datasets/crops/453725_0.jpg,B07-2135106
/home/cci/pigeon/datasets/crops/318492_0.jpg,2012-05-422222
/home/cci/pigeon/datasets/crops/479445_0.jpg,2007-26-044653
/home/cci/pigeon/datasets/crops/675291_0.jpg,2011-03-018099
/home/cci/pigeon/datasets/crops/436646_0.jpg,B06-6410636
/home/cci/pigeon/datasets/crops/466778_0.jpg,07-15-016892
/home/cci/pigeon/datasets/crops/655668_0.jpg,2016-0227664
/home/cci/pigeon/datasets/crops/174045_0.jpg,B02-4247662
/home/cci/pigeon/datasets/crops/366284_0.jpg,N99-2242210
/home/cci/pigeon/datasets/crops/519363_0.jpg,13-06-480746
/home/cci/pigeon/datasets/crops/404413_0.jpg,2017-08-0085071
/home/cci/pigeon/datasets/crops/490578_0.jpg,B07-6369510
/home/cci/pigeon/datasets/crops/184635_0.jpg,N09-1424967
/home/cci/pigeon/datasets/crops/437623_0.jpg,12-07-185748
/home/cci/pigeon/datasets/crops/430007_0.jpg,2010-279900
/home/cci/pigeon/datasets/crops/247321_0.jpg,B11-6342407
/home/cci/pigeon/datasets/crops/320199_0.jpg,D09861-09-586
/home/cci/pigeon/datasets/crops/62614_0.jpg,N98-2514404
/home/cci/pigeon/datasets/crops/130745_0.jpg,B01-2137019
/home/cci/pigeon/datasets/crops/340505_0.jpg,14-32-389891
/home/cci/pigeon/datasets/crops/627639_0.jpg,B14-6125020
/home/cci/pigeon/datasets/crops/654259_0.jpg,B08-6245265
/home/cci/pigeon/datasets/crops/337766_0.jpg,16-09-0536121
/home/cci/pigeon/datasets/crops/205597_0.jpg,N94-2534358
/home/cci/pigeon/datasets/crops/570241_0.jpg,N06-1195029
/home/cci/pigeon/datasets/crops/331618_0.jpg,N03-5326666
/home/cci/pigeon/datasets/crops/170145_0.jpg,B10-6345365
/home/cci/pigeon/datasets/crops/555627_0.jpg,B07-6403721
/home/cci/pigeon/datasets/crops/423858_0.jpg,06-106473010
/home/cci/pigeon/datasets/crops/155393_1.jpg,12-30-400244
/home/cci/pigeon/datasets/crops/256394_0.jpg,08-01-858888
/home/cci/pigeon/datasets/crops/384145_0.jpg,N09-1728138
/home/cci/pigeon/datasets/crops/355075_0.jpg,BLG1992-9238276
/home/cci/pigeon/datasets/crops/284848_0.jpg,B2012-2021396
/home/cci/pigeon/datasets/crops/678580_0.jpg,B08-6314615
/home/cci/pigeon/datasets/crops/562369_0.jpg,2013-07-201998
/home/cci/pigeon/datasets/crops/222684_0.jpg,B06-6052150
/home/cci/pigeon/datasets/crops/305338_0.jpg,B99-3020005
/home/cci/pigeon/datasets/crops/615312_0.jpg,B07-2055337
/home/cci/pigeon/datasets/crops/656401_0.jpg,2018-14-0003991
/home/cci/pigeon/datasets/crops/368460_0.jpg,2006-6210255
/home/cci/pigeon/datasets/crops/78234_0.jpg,N91-9187757
/home/cci/pigeon/datasets/crops/557737_0.jpg,2006-01-181437
/home/cci/pigeon/datasets/crops/451364_0.jpg,05-11-091101
/home/cci/pigeon/datasets/crops/287719_0.jpg,N2008-2052429
/home/cci/pigeon/datasets/crops/358329_0.jpg,B01-5025722
/home/cci/pigeon/datasets/crops/683620_0.jpg,D17-01055-808100
/home/cci/pigeon/datasets/crops/643877_0.jpg,B05-6444400
/home/cci/pigeon/datasets/crops/179976_0.jpg,D02884-10-760
/home/cci/pigeon/datasets/crops/22143_0.jpg,2014-01-825344
/home/cci/pigeon/datasets/crops/445974_0.jpg,B1997-6165578
/home/cci/pigeon/datasets/crops/650192_0.jpg,B02-6354135
/home/cci/pigeon/datasets/crops/628338_0.jpg,2011-08-080360
/home/cci/pigeon/datasets/crops/143238_1.jpg,B02-2079905
/home/cci/pigeon/datasets/crops/675046_0.jpg,B2007-4368506
/home/cci/pigeon/datasets/crops/22984_0.jpg,2002-116512
/home/cci/pigeon/datasets/crops/645703_0.jpg,2015-23-0701270
/home/cci/pigeon/datasets/crops/546335_0.jpg,16-05-0791542
/home/cci/pigeon/datasets/crops/572695_0.jpg,N13-1586146
/home/cci/pigeon/datasets/crops/569208_0.jpg,2018-08-02345512018
/home/cci/pigeon/datasets/crops/681972_0.jpg,B09-6173599
/home/cci/pigeon/datasets/crops/51684_0.jpg,09-02-045599
/home/cci/pigeon/datasets/crops/334184_0.jpg,2014-01-328552
/home/cci/pigeon/datasets/crops/285340_0.jpg,2007-01-703998
/home/cci/pigeon/datasets/crops/547560_0.jpg,2017-06-0408366
/home/cci/pigeon/datasets/crops/91377_0.jpg,BLG2001-6153503
/home/cci/pigeon/datasets/crops/659199_0.jpg,B96-6223326
/home/cci/pigeon/datasets/crops/507029_0.jpg,B03-6358232
/home/cci/pigeon/datasets/crops/237024_0.jpg,B96-3096010
/home/cci/pigeon/datasets/crops/343292_0.jpg,16-29-0123832
/home/cci/pigeon/datasets/crops/459876_0.jpg,06-01-144146
/home/cci/pigeon/datasets/crops/646850_0.jpg,B2010-4051260
/home/cci/pigeon/datasets/crops/395804_0.jpg,2002-388065
/home/cci/pigeon/datasets/crops/568998_0.jpg,17-10-0490592
/home/cci/pigeon/datasets/crops/186516_0.jpg,B2002-6091855
/home/cci/pigeon/datasets/crops/529595_0.jpg,D02-01769-638
/home/cci/pigeon/datasets/crops/256604_0.jpg,2000-229628
/home/cci/pigeon/datasets/crops/600288_0.jpg,B09-6358332
/home/cci/pigeon/datasets/crops/42607_0.jpg,2001-09-000373
/home/cci/pigeon/datasets/crops/313726_0.jpg,B03-6457007
/home/cci/pigeon/datasets/crops/179101_0.jpg,N2002-5251731
/home/cci/pigeon/datasets/crops/646034_0.jpg,2015-23-0701270
/home/cci/pigeon/datasets/crops/115951_0.jpg,12-09-357669
/home/cci/pigeon/datasets/crops/631710_0.jpg,D07364-11-371
/home/cci/pigeon/datasets/crops/661670_0.jpg,1983-2016896
/home/cci/pigeon/datasets/crops/413783_0.jpg,B94-6323112
/home/cci/pigeon/datasets/crops/111841_0.jpg,01-10-540691
/home/cci/pigeon/datasets/crops/364053_0.jpg,08-03-328792
/home/cci/pigeon/datasets/crops/341502_0.jpg,11-12-000295
/home/cci/pigeon/datasets/crops/208718_0.jpg,B09-6326192
/home/cci/pigeon/datasets/crops/97607_0.jpg,2014-08-278010
/home/cci/pigeon/datasets/crops/606344_0.jpg,B91-6371138
/home/cci/pigeon/datasets/crops/121916_0.jpg,03-15-011109
/home/cci/pigeon/datasets/crops/611008_0.jpg,N94-2227959
/home/cci/pigeon/datasets/crops/677978_0.jpg,0117-052523
/home/cci/pigeon/datasets/crops/499129_0.jpg,N11-2017497
/home/cci/pigeon/datasets/crops/419669_0.jpg,2012-03-440532
/home/cci/pigeon/datasets/crops/432243_0.jpg,2015-05-0195980
/home/cci/pigeon/datasets/crops/199784_0.jpg,B08-6234447
/home/cci/pigeon/datasets/crops/224012_0.jpg,N03-1302805
/home/cci/pigeon/datasets/crops/487878_0.jpg,B04-4019941
/home/cci/pigeon/datasets/crops/658019_0.jpg,N06-1195033
/home/cci/pigeon/datasets/crops/523177_0.jpg,N10-1823423
/home/cci/pigeon/datasets/crops/309741_0.jpg,02-19-184610
/home/cci/pigeon/datasets/crops/100767_0.jpg,B05-6153324
/home/cci/pigeon/datasets/crops/289806_0.jpg,1998-2119051
/home/cci/pigeon/datasets/crops/251066_0.jpg,2012-04-551802
/home/cci/pigeon/datasets/crops/133808_0.jpg,N2010-1693061
/home/cci/pigeon/datasets/crops/161568_0.jpg,01-01-321637
/home/cci/pigeon/datasets/crops/201209_0.jpg,D0941-00-1742
/home/cci/pigeon/datasets/crops/185270_0.jpg,N99-2365921
/home/cci/pigeon/datasets/crops/251740_0.jpg,2013-06-378831
/home/cci/pigeon/datasets/crops/683472_0.jpg,B08-6245058
/home/cci/pigeon/datasets/crops/387131_0.jpg,2019-12-0004760
/home/cci/pigeon/datasets/crops/530067_0.jpg,N01-0182011
/home/cci/pigeon/datasets/crops/377410_0.jpg,B99-6381196
/home/cci/pigeon/datasets/crops/411253_0.jpg,B81-3028191
/home/cci/pigeon/datasets/crops/322028_0.jpg,02-03-063305
/home/cci/pigeon/datasets/crops/462868_0.jpg,2012-03-106410112
/home/cci/pigeon/datasets/crops/78532_0.jpg,B08-6130659
/home/cci/pigeon/datasets/crops/361729_0.jpg,B04-6468174
/home/cci/pigeon/datasets/crops/330944_0.jpg,B13-4186089
/home/cci/pigeon/datasets/crops/565938_0.jpg,2017-13-0266084
/home/cci/pigeon/datasets/crops/114584_0.jpg,03-10-088962
/home/cci/pigeon/datasets/crops/482607_0.jpg,2012-16-004884
/home/cci/pigeon/datasets/crops/641875_0.jpg,B04-89781586
/home/cci/pigeon/datasets/crops/283326_0.jpg,B11-6133701
/home/cci/pigeon/datasets/crops/502839_0.jpg,BLG2002-6183083
/home/cci/pigeon/datasets/crops/445448_0.jpg,B06-9130428
/home/cci/pigeon/datasets/crops/461980_0.jpg,2012-01-821953
/home/cci/pigeon/datasets/crops/647546_0.jpg,D02098-09-2470
/home/cci/pigeon/datasets/crops/657392_0.jpg,B06-4288178
/home/cci/pigeon/datasets/crops/87638_0.jpg,01-10-466236
/home/cci/pigeon/datasets/crops/133104_0.jpg,N04-2061931
/home/cci/pigeon/datasets/crops/189714_0.jpg,B06-6267283
/home/cci/pigeon/datasets/crops/650788_0.jpg,07-03-011114
/home/cci/pigeon/datasets/crops/345046_0.jpg,2012-14-102730
/home/cci/pigeon/datasets/crops/489469_0.jpg,B04-42639333
/home/cci/pigeon/datasets/crops/661513_0.jpg,BLG2000-3146013
/home/cci/pigeon/datasets/crops/325350_0.jpg,2004-15-187229
/home/cci/pigeon/datasets/crops/652186_0.jpg,B09-5021787
/home/cci/pigeon/datasets/crops/206464_0.jpg,N11-1185767
/home/cci/pigeon/datasets/crops/121548_0.jpg,N85-2359168
/home/cci/pigeon/datasets/crops/606792_0.jpg,2016-03-0246827
/home/cci/pigeon/datasets/crops/136755_0.jpg,N01-01709459
/home/cci/pigeon/datasets/crops/500437_0.jpg,B98-6593456
